user_id,user_type,session_count,avg_session_duration,streak_length,preferred_time_of_day,content_engagement_rate,notification_response_rate,days_since_signup,total_sessions,last_login_days_ago,content_completion_rate,goal_progress_percentage,churn
user_0356,active,21,10.529517218600343,6,2,0.7641875238666525,0.607424866981457,81,35,0,0.8324703152721316,94.48563413005499,0
user_0357,active,22,13.276885838094902,28,2,0.8794026190232154,0.6305015672164587,122,51,1,0.7641157652541914,72.43619119658607,0
user_0358,active,18,10.526083275984115,26,2,0.8718811662489607,0.5305919821997253,307,19,2,0.775604877819634,79.71929275693489,0
user_0359,active,19,13.741953395071542,14,1,0.7090914399802645,0.5012563624192489,345,41,0,0.8104366229094268,94.44820747320519,0
user_0360,active,21,8.68374472396842,28,1,0.7604509984460033,0.7900024305196476,205,38,2,0.9479432202448124,83.2470599575125,0
user_0361,active,29,14.456272464366835,11,0,0.9463078958377698,0.8558077244175053,177,54,2,0.8306900353904674,76.48035746781119,0
user_0362,active,26,13.798170359764022,23,2,0.6409541037002812,0.8198871654474879,324,29,2,0.8906117396687171,64.4100709752398,0
user_0363,active,15,17.814275667860354,10,2,0.8576839335468416,0.7051588222075238,299,45,1,0.7574566814494046,79.34317937218619,0
user_0364,active,25,9.694682520477794,10,0,0.6975250720902627,0.5874839201294333,266,58,1,0.8509627456350695,80.18149024954012,0
user_0365,active,28,9.716013471988717,18,2,0.9286132360144462,0.8575940820187844,105,76,2,0.9112802128740086,87.85742355002259,0
user_0366,active,23,8.30284815017917,25,1,0.7826835512174973,0.7355732299782256,42,67,2,0.8500703651320092,61.873006201956514,0
user_0367,active,15,9.8245828090939,5,0,0.7229267855720732,0.5375106105028066,87,22,1,0.9371257358045486,93.06330062598833,0
user_0368,active,25,10.857759843988356,17,2,0.6022523240238785,0.8090065144317616,218,40,2,0.8218163385250127,75.04948249423708,0
user_0369,active,21,19.222065040717922,22,0,0.8478426422152189,0.6902751272043834,200,41,1,0.7511120931160682,71.91440446399909,0
user_0370,active,18,16.0403904536908,24,1,0.8707434596527105,0.5493603260822386,209,47,0,0.9132454988326478,92.49342269727076,0
user_0371,active,26,8.299659945404596,6,0,0.717602470646538,0.6862730167049118,266,39,0,0.8520798750019429,69.83674125584112,0
user_0372,active,15,15.329248768220463,14,1,0.6194337614832026,0.727385959403176,302,47,1,0.8693482824722182,79.80235441943488,0
user_0373,active,20,12.390629714682564,10,0,0.862299102093283,0.672444962038802,229,60,0,0.7586064000028786,72.07793109296318,1
user_0374,active,17,11.525310874092689,12,2,0.8229831452885549,0.7389169681413877,35,35,1,0.7739136354031213,81.68655744307227,0
user_0375,active,18,16.86880371127247,21,2,0.7189195848045953,0.6822476625749007,87,49,0,0.8765615406388155,81.7941339332429,0
user_0376,active,24,11.33754986583935,18,2,0.8973369754207654,0.5355958859425387,333,63,0,0.9338711283818739,66.50065752018149,0
user_0377,active,18,10.381892895264189,13,2,0.6569768462221802,0.7380851336507499,171,62,0,0.928308170105364,66.62876962596961,1
user_0378,active,20,15.942963591644139,24,1,0.6620173753539169,0.6177066946548457,224,46,0,0.7017194905549122,67.43565470184156,0
user_0379,active,24,16.605446821666323,27,2,0.7248690490681454,0.8029857781802872,161,46,2,0.7267642946385464,75.40203162782896,0
user_0380,active,17,12.10529145036313,29,0,0.8878731272515794,0.5693372211901123,323,31,1,0.7749855174442556,80.86286843334071,0
user_0381,active,19,15.003260444097197,9,1,0.9158445616501362,0.6375830746230742,332,41,2,0.9328887285773702,88.73433560546994,0
user_0382,active,21,16.396278908704502,12,1,0.796202933150367,0.8770636707866521,229,31,0,0.894997081727636,63.455802240893306,1
user_0383,active,19,9.424509146109337,17,1,0.6751435606121744,0.5268936720362245,269,20,0,0.8749263015248689,81.59304095845756,0
user_0384,active,26,9.23918010650058,17,2,0.8618562892356899,0.7245022712299696,249,55,0,0.7079446210893311,87.37177692423154,0
user_0385,active,16,8.604194323632239,24,0,0.8422039395813291,0.6831715977736111,69,52,2,0.8436091889680514,64.82598442746037,0
user_0386,active,24,17.88262671934183,21,1,0.7670726393428404,0.6403276437340062,37,70,0,0.782044870699403,67.31707807973962,1
user_0387,active,15,12.300015880060085,17,1,0.797990860249352,0.5730689536958673,101,29,1,0.8904709029656109,87.35269767097637,0
user_0388,active,22,19.190658541031745,10,0,0.9268122980505145,0.7735465807341373,246,55,1,0.9342772362299192,70.9130747934519,0
user_0389,active,25,15.876915242007883,22,0,0.9248356424284252,0.8379449309958531,73,39,2,0.8933930254326801,61.54141327859625,0
user_0390,active,17,12.255994459820993,8,2,0.7411227146466383,0.833457604190069,346,33,2,0.763834093440811,63.705601137459524,0
user_0391,active,27,14.379932285173796,18,0,0.6245378488744399,0.6581037261724632,353,66,2,0.7072887965055222,91.75371305247421,0
user_0392,active,24,10.018443869198219,17,1,0.7949641796462623,0.5925522545507392,309,38,2,0.7655857416952364,70.95675507721015,0
user_0393,active,21,19.211649370009884,23,2,0.8223950249016684,0.7519282617738832,315,30,1,0.8328235045877329,83.7103324929903,0
user_0394,active,26,13.32684598783894,17,2,0.8915254004509798,0.7161186127161229,151,71,0,0.9287651831293056,68.79092436419404,0
user_0395,active,22,14.569657878347824,13,0,0.9155540518504737,0.5860817918932771,352,63,2,0.8782114989652388,84.38432890028619,0
user_0396,active,15,16.740450252075753,9,1,0.887149387090657,0.676229411204923,222,34,1,0.8958244957390119,69.30749577212416,0
user_0397,active,17,19.971473867016627,16,2,0.7608777868808503,0.6723935607683288,280,57,0,0.7452958197625207,81.79636911339443,0
user_0398,active,29,13.962746222000586,27,1,0.8717016671305817,0.5522005056468737,277,76,2,0.8893207445688751,91.4287626396726,1
user_0399,active,24,12.086538025758763,13,0,0.8316015389253848,0.7409797767866351,255,33,2,0.7587485693836729,89.05528440492714,0
user_0400,active,21,9.62551444153629,6,0,0.7468695839823836,0.5202489889076296,360,36,0,0.7024217206852419,90.028428182027,0
user_0401,active,20,17.37938575035679,15,2,0.6867556755549482,0.7790865230213172,217,32,2,0.7015643677566175,62.16599955881664,0
user_0402,active,29,11.257904030512536,11,2,0.7311526896775817,0.719947425110482,41,41,1,0.7408341620222643,67.76236923673115,0
user_0403,active,18,17.80766374655884,9,1,0.6333763224455512,0.6800234557704901,204,29,0,0.7208812286700046,67.3894079895313,0
user_0404,active,27,18.447606577801885,9,0,0.717040412646062,0.6578289261275695,304,39,1,0.7521470919352626,70.37372024063492,0
user_0405,active,27,9.790993636897687,10,2,0.726376154219363,0.663382232563393,301,44,0,0.9068391387065363,80.46935210911087,0
user_0406,active,16,10.32122411547779,26,0,0.7206861627111594,0.634924381660491,358,54,2,0.8028259930165578,68.4186054813052,0
user_0407,active,23,9.693291128256213,8,1,0.7389472567726159,0.5625267882835443,155,33,0,0.7205059213028677,61.2228736242096,0
user_0408,active,27,19.91098154585316,14,2,0.9459473478872183,0.8909119730265789,188,61,0,0.8267706060150666,82.32656560935365,0
user_0409,active,16,13.212337977694613,14,1,0.8165702269643518,0.7661460833675617,173,31,1,0.7058831236035247,75.03680023638954,0
user_0410,active,25,14.67428831156014,8,2,0.6056701390688135,0.827352169911814,124,41,0,0.823058078795602,66.82531431535155,0
user_0411,active,19,17.184360366296488,6,1,0.9029468341102711,0.5411370368629906,325,68,2,0.9409557902196184,64.72780511790162,0
user_0412,active,25,15.130901927703167,6,0,0.8388863608382024,0.7301436692516394,59,44,1,0.7358488425027231,60.643514975305905,0
user_0413,active,24,10.79999387179192,17,0,0.8282823735963543,0.6004320414660671,275,39,0,0.8514992418177563,89.73062421790074,1
user_0414,active,23,19.962910623072265,29,1,0.7439810999944063,0.5505545689622668,230,32,0,0.7646478977836959,60.9748284287376,0
user_0415,active,15,16.07416560186254,8,1,0.7035762103028156,0.76552978994109,107,16,0,0.9014947252168959,80.7205894976172,0
user_0416,active,21,14.003342422493123,14,1,0.6314568981076563,0.7403648022636344,191,32,1,0.7358203646756603,85.01515917257126,0
user_0417,active,28,17.417236181899856,8,0,0.7077602337056873,0.8350123336304223,177,45,1,0.7739560243741339,60.03892329686656,0
user_0418,active,25,19.091444849535932,25,2,0.8077114839466533,0.5064973772837815,227,36,0,0.8662639972516577,79.48024499757537,0
user_0419,active,29,9.13302677192577,13,1,0.9214391397285453,0.7599152187057199,138,55,2,0.8822348000262893,87.29373094035239,0
user_0420,active,15,8.163608286869858,7,0,0.7940248384257291,0.5592869848397298,219,37,0,0.939407911568147,79.80107327146513,0
user_0421,active,20,17.747097451884102,26,1,0.8124973483092519,0.6554905391506187,118,27,2,0.8200118443275214,64.8305420457018,1
user_0422,active,21,19.84803390295455,28,2,0.7861551182767558,0.8494474114948862,128,40,1,0.81595356243192,71.20095607968372,0
user_0423,active,15,12.832444651934722,24,1,0.8073054798717334,0.7778615091240701,190,17,2,0.8666542712198431,64.18466992132197,0
user_0424,active,18,17.04166532791516,8,2,0.7749856471876759,0.7920996758118285,202,60,0,0.868425433385539,86.86245907067469,0
user_0425,active,29,15.405271333143876,26,2,0.6686860008471579,0.5502199159593908,327,54,2,0.8196227675267973,80.49473050776557,0
user_0426,active,18,15.822810386749527,20,2,0.9414155599099077,0.6896657185087945,296,43,1,0.9050168755139123,61.45526359463078,0
user_0427,active,20,11.027743124836245,10,0,0.8147732660462843,0.8591741173774947,261,27,2,0.7339220794480698,91.27723386711467,1
user_0428,active,21,13.594179093530684,29,1,0.8696565273758964,0.6349211345869945,80,57,1,0.8830971116493886,92.34377005689478,0
user_0429,active,27,16.42528944936551,29,1,0.8198418359352501,0.872256990540784,36,72,1,0.8030699319579163,92.71554704209053,0
user_0430,active,21,11.81579061608402,15,2,0.7209687477517405,0.8263077618540429,58,39,0,0.8264829135798896,65.66730523212748,0
user_0431,active,15,9.276047568178726,18,1,0.929366891013432,0.8490620288704223,139,39,2,0.7000466320426657,81.48928096956878,0
user_0432,active,20,15.778801625694152,10,2,0.7452361526278881,0.7921969909929198,239,68,0,0.7451295570981058,69.18647047924426,0
user_0433,active,16,12.817541349068518,24,0,0.6443884078926465,0.6566969802249113,33,32,2,0.8745496076691249,67.52207859853517,1
user_0434,active,16,18.462956735366067,7,0,0.6889914310057026,0.6181871698507038,273,58,2,0.8481927352175461,65.19261180513308,0
user_0435,active,27,9.721633484216241,19,2,0.7514700195196365,0.7382719296646119,46,65,1,0.888783404361299,80.5318371399282,0
user_0436,active,28,11.780124468520778,6,1,0.7259279327408548,0.6227889128836073,284,34,0,0.7310864603577175,90.62967665174033,0
user_0437,active,27,12.729632561391538,16,1,0.7643315328709718,0.6690624135155834,283,63,1,0.8680626718235487,76.8447282926733,0
user_0438,active,20,15.415178718155577,11,0,0.9058562344323564,0.5051628911923968,58,52,2,0.7330449144384679,75.39494738998422,0
user_0439,active,19,9.39750716578055,22,2,0.6662492760706032,0.6837325763202171,215,51,2,0.7492219679439208,75.44026932807213,0
user_0440,active,18,12.237234667260674,28,1,0.6763610153576456,0.8741512645228469,54,38,2,0.7618499367645863,90.32023525937635,0
user_0441,active,26,8.171970870404015,21,0,0.607357387354176,0.8278438212263199,244,30,1,0.7708410172227795,89.30330263776364,0
user_0442,active,24,8.961268719315227,19,2,0.6645606678709591,0.5809175796632815,64,29,2,0.9137014446998153,93.33453570988252,0
user_0443,active,22,18.06975929684903,24,2,0.7769938603234808,0.5248165667826217,74,29,2,0.8301123510413214,94.8103696162341,0
user_0444,active,28,19.517492244858204,29,2,0.6343026896732593,0.5176263446281526,307,51,0,0.861393045356857,61.59548052820341,0
user_0445,active,28,13.45134076147787,21,0,0.9279247523058985,0.893612605711652,217,53,1,0.8296404221664334,68.60466048726902,0
user_0446,active,25,16.28871578135916,9,2,0.6164405468843489,0.8712207000915393,72,38,1,0.8680974531996761,65.94554080415668,1
user_0447,active,22,12.929465719995342,19,0,0.7454050502072314,0.5096020179379556,97,67,0,0.7246060472753422,93.48521518612725,0
user_0448,active,22,11.78436491919341,17,0,0.6593264321531205,0.520389950808977,95,31,2,0.7280911204872463,71.6195265001446,0
user_0449,active,27,11.367209758854992,29,2,0.8738490342744757,0.8970058480647886,338,52,1,0.9404039517615413,85.55851670252538,0
user_0450,active,15,12.916074431510228,27,1,0.6633121654826144,0.8196631884419128,105,42,2,0.7930300538104247,78.265951485528,1
user_0451,active,28,8.715407904135908,7,1,0.8282962888146675,0.683857838954295,323,40,1,0.8299029189507519,94.87842080795167,0
user_0452,active,17,12.752011596627383,18,2,0.9322455871859658,0.8518405986847049,261,37,0,0.802271287158719,72.40320140451473,0
user_0453,active,21,13.805630478327767,27,1,0.9285326846526802,0.6399417536723417,254,41,0,0.7497035152343507,71.02536775141986,0
user_0454,active,22,16.907256707027443,12,2,0.7241911494401069,0.8120850594142535,163,48,0,0.8861841819573024,74.43410711637532,0
user_0455,active,22,15.321295064434816,17,0,0.6466137439836331,0.6045332071541535,146,49,0,0.8735043535264355,66.39629080956026,0
user_0456,active,23,13.954870662809768,29,0,0.8571129052486872,0.5095785061081934,171,24,2,0.7436023167778748,76.50773217627084,1
user_0457,active,16,16.572969217645973,24,0,0.6438813722318556,0.6014451083438833,30,51,0,0.7056411279263368,90.15827096446853,0
user_0458,active,23,11.792932206119168,23,2,0.7503856771743017,0.7999439725153075,358,23,1,0.7451962876405949,69.40791652605694,0
user_0459,active,21,12.61679091808934,29,0,0.8079173129483839,0.735861398060619,99,52,0,0.7203937314028415,63.0725882970356,0
user_0460,active,28,16.578794409095764,22,0,0.8841531434036329,0.5055448543651441,220,67,0,0.7772005688374037,70.27371773605311,0
user_0461,active,29,9.845404466158595,24,0,0.7604814967654554,0.7258362555733854,175,75,1,0.9040197605858378,60.66308911810241,0
user_0462,active,27,11.44665451046181,12,2,0.6172273200892665,0.5924323411497985,38,56,0,0.7002323542174902,91.61282695706475,1
user_0463,active,18,14.000699110293041,16,0,0.6836732344262604,0.8032161684044866,337,24,1,0.8701198656310934,92.60942907884092,0
user_0464,active,21,9.004699254144182,18,1,0.8736618195489114,0.8063434575538968,118,51,1,0.7821395374714496,61.90631165783932,0
user_0465,active,23,16.751717605726476,11,1,0.8541389407706229,0.6467845628028802,128,40,2,0.8613046439611659,86.0825159941792,0
user_0466,active,25,8.081776374801537,19,1,0.8741855269985435,0.863701077774797,353,39,0,0.7809327064026059,86.78178418140372,0
user_0467,active,17,19.475502578160338,11,1,0.7187342314108427,0.5249725309111122,140,56,2,0.7621349552318565,71.09299176185485,0
user_0468,active,24,14.551082399708001,17,0,0.9049603365363987,0.8140334628959028,65,48,1,0.8725807117251823,93.07584226031992,0
user_0469,active,23,8.645267739943801,18,2,0.7786996430549762,0.5479811766923879,313,25,2,0.9153545115238793,64.80550114504496,0
user_0470,active,19,16.19183126053039,11,1,0.930250950412312,0.848500650959461,141,50,1,0.9146266136378886,64.60904162026725,0
user_0471,active,29,8.983588815723946,26,2,0.9055651014553212,0.567543385348158,133,35,2,0.939868045738853,67.6199379542353,1
user_0472,active,21,10.019343062092554,15,1,0.792118371074025,0.5756783169561419,194,61,2,0.8510782455600799,76.13144183723037,0
user_0473,active,17,16.512665861892636,7,1,0.8348545431865184,0.7788096664017199,124,33,2,0.8530021324898638,70.7205348910638,0
user_0474,active,29,19.536999435704594,19,1,0.8209815921751817,0.6082237025951965,219,75,0,0.7745681135585306,87.14268538516498,0
user_0475,active,28,18.93817671039021,17,0,0.6196567034661595,0.6022556375181446,363,56,1,0.7418649361294971,76.19077414868036,1
user_0476,active,27,12.99033607289537,18,2,0.6874905118040904,0.529345626983841,118,56,0,0.8169951156195108,74.37482358870832,0
user_0477,active,19,17.84303982733868,21,2,0.760310015804354,0.6026588828744384,159,22,0,0.8651996324227276,86.12270095096345,0
user_0478,active,23,13.223147355878647,24,2,0.619156447423745,0.5816968425473715,226,64,0,0.7263513214890417,79.38382042218039,0
user_0479,active,20,16.907506777843366,27,0,0.642127251673495,0.5270418997889532,47,26,0,0.7579603229286815,84.69469490773919,0
user_0480,active,27,12.185982889503562,15,2,0.8174657184544976,0.7874872453048809,134,62,1,0.7270072393728948,68.14228234353712,0
user_0481,active,22,8.467494156181571,17,1,0.7582708676862385,0.7956365687971813,200,60,0,0.82722351751747,90.15059901074635,0
user_0482,active,17,8.380669901792373,6,1,0.6131942037201985,0.8232271268464091,175,58,2,0.8886423403014341,68.70117096146572,0
user_0483,active,28,12.783709930556768,22,2,0.6934762526097163,0.7138643692302096,38,74,1,0.7586886054312427,88.6604244682165,0
user_0484,active,22,8.823783993774466,12,0,0.9329889016926871,0.5548083640145283,112,43,2,0.7153562823149582,67.83736057288063,0
user_0485,active,27,18.510859099998733,24,1,0.7725349400795509,0.6320623801262417,127,27,2,0.7848307089139277,84.81146894706606,0
user_0486,active,20,11.844815433682578,29,2,0.874106500823294,0.5489991447863957,85,38,0,0.7176339093982391,91.83003262900567,0
user_0487,active,18,18.375828255232946,10,0,0.6601567792475734,0.6906105883328949,306,33,2,0.9134857205354632,60.46300845168529,0
user_0488,active,15,18.037051075827677,15,0,0.8868687043416756,0.8552765398645217,210,21,2,0.9196039657612404,93.33808763896096,0
user_0489,active,21,15.106656791977287,6,1,0.6679957498506305,0.6788804128865752,169,26,1,0.8848673083096817,82.59370247436829,0
user_0490,active,19,12.817971326778515,23,1,0.6771780754978267,0.5743846030229671,52,44,0,0.9389123668166223,93.37714127403913,0
user_0491,active,29,16.39515839628234,27,2,0.9317228942892304,0.556479625414874,84,61,2,0.855060338567228,76.72097442398376,0
user_0492,active,17,15.532026525905705,27,0,0.6511073567539368,0.8752256558272525,180,23,2,0.9064852297779795,84.37964907504161,0
user_0493,active,23,12.01746850268815,18,1,0.7245852207147241,0.5594027126574723,255,52,0,0.7955308736149933,64.62940502844685,0
user_0494,active,29,15.893184599271201,23,0,0.7841288814460909,0.8037243420600821,313,45,1,0.8178270686435303,76.53804049868549,0
user_0495,active,16,18.604207612255877,19,0,0.8393545437181611,0.5101394417055753,232,25,0,0.8524531903870292,68.42813356256106,0
user_0496,active,27,14.545884085938027,18,0,0.631415825196055,0.8643305058745261,159,58,0,0.7613876564861227,88.43141630864716,0
user_0497,active,15,9.940334639287842,20,1,0.6720280319462976,0.7966264433867318,178,32,2,0.770591979760664,62.83338076404908,0
user_0498,active,24,9.994752344619904,9,0,0.7147433695975118,0.6488329019851584,186,54,1,0.8255020494347955,80.40947382085042,0
user_0499,active,26,8.595270900193793,19,2,0.7627627169773185,0.5907914157886084,48,51,1,0.8059425299827307,71.97464100391632,0
user_0500,active,16,17.952621801708496,7,1,0.921027207138702,0.7214234130649432,105,64,2,0.881277789983329,87.87052321952963,0
user_0501,active,22,17.527221601422216,25,1,0.8181236305738024,0.7966509149807556,218,22,0,0.7050058074330469,62.187742952864376,0
user_0502,active,22,16.98755781032478,10,2,0.862279302825735,0.7182783875252103,119,35,2,0.8211723792340768,60.940367891572734,0
user_0503,active,17,19.60725428444357,15,1,0.7494867658761201,0.6900401362766881,169,42,0,0.8768197279764167,68.82605071234354,0
user_0504,active,24,14.131648916540744,20,1,0.6077300458554129,0.6431844778131058,234,46,0,0.9097749246999028,79.27311607327975,0
user_0505,active,25,19.26457562448842,27,1,0.8994428932025553,0.6673164444373944,191,68,0,0.8289191377692682,77.40388603068072,0
user_0506,active,16,11.93411405462982,26,1,0.714038604406807,0.5766944869561066,77,34,1,0.7517484003112644,89.79920117620159,1
user_0507,active,21,18.170571596656835,15,2,0.7506212863302701,0.5661999098654622,52,57,0,0.8588308366770803,66.87704384346739,0
user_0508,active,19,16.97619292039283,29,2,0.8465173605850131,0.8714387526122553,64,32,2,0.8798113001439579,92.55578210018925,0
user_0509,active,28,14.386674498274328,14,1,0.6354829448644522,0.8167565295182917,252,28,2,0.850145799246784,65.81893656223953,0
user_0510,active,20,18.780263302011985,22,0,0.6434375786998221,0.5485659622019888,359,53,1,0.7480058422840861,83.33399781623795,0
user_0511,active,29,10.985828324239183,6,1,0.7170548844913364,0.7077250770569212,39,49,0,0.7963883911003284,77.7340026798901,0
user_0512,active,16,11.321049583415704,25,1,0.6244017990418053,0.8573618916351948,164,24,0,0.8811740635654561,89.27454588029498,0
user_0513,active,20,12.035880731244003,27,1,0.6042010595454389,0.7211259502873396,271,57,2,0.7213507575406803,94.03614865097657,0
user_0514,active,19,11.3762074622461,11,0,0.7502023221854126,0.5299583368007935,342,50,1,0.7487395678746576,77.67190079375487,0
user_0515,active,24,14.92169503565907,15,2,0.6127613677889664,0.521097580864887,316,30,0,0.9109983679855062,69.18429317712557,0
user_0516,active,16,15.400552491761312,23,1,0.7211689103381147,0.7615147004497846,283,39,0,0.9212019867576626,68.09751747907931,0
user_0517,active,15,19.59529157297823,8,0,0.8102772522688666,0.7803462788975519,353,56,2,0.8712936283194451,70.15154098622953,0
user_0518,active,25,11.38302026716702,5,1,0.6196785031978402,0.6942537193653362,86,72,0,0.7411498184248937,62.2357918600816,0
user_0519,active,17,18.224580989656317,16,1,0.6056098547592931,0.8854740754748196,106,53,1,0.8737295949453768,60.36928928575664,0
user_0520,active,24,14.907983035969036,20,2,0.8036025346157168,0.8065388852418609,61,38,0,0.8343351242107953,66.71844036485041,0
user_0521,active,23,9.575455664057891,22,2,0.6706282318883598,0.863530599086745,69,50,2,0.7752415799079053,66.44156702175748,0
user_0522,active,15,10.508444448631067,16,1,0.9304730934211376,0.8982043872063465,266,59,0,0.9461636193977099,67.3184077606365,0
user_0523,active,28,17.22873359791669,8,2,0.6073532049452263,0.5137725234293258,119,64,0,0.72167664189891,78.8427085735358,0
user_0524,active,20,15.454235866328998,7,0,0.9419379411443178,0.5747725717765788,132,61,0,0.8691543083881266,72.71913761997995,0
user_0525,active,18,15.542026042834447,11,0,0.8678607048338851,0.8717613935396615,103,60,0,0.7588970570611693,70.86074905270941,0
user_0526,active,20,11.393185484721183,16,1,0.9440314078441452,0.7571109653919712,321,44,2,0.7943004456144096,88.06440589584821,0
user_0527,active,27,18.206050739943166,15,2,0.7899006644380844,0.7614347080177679,255,67,1,0.7984387853913516,81.28739818682564,0
user_0528,active,29,11.500321408659033,20,0,0.7012353659868839,0.6477416520357729,247,45,2,0.7143479609220683,80.41575368644716,0
user_0529,active,21,8.199925654930592,10,2,0.7467671381467509,0.780439034945708,353,27,2,0.7018382611386067,84.2102039947141,0
user_0530,active,29,14.095384302876898,19,2,0.7800713608092136,0.8427341398892705,206,54,0,0.8994511703352681,90.25281932595907,0
user_0531,active,28,12.632611227822029,8,2,0.8440081890016227,0.533289226483229,271,76,2,0.707603970201992,85.44069171489201,0
user_0532,active,24,17.917575313906195,25,2,0.8879460226010222,0.6245527759570337,174,73,0,0.9144644458793723,70.67160935347722,0
user_0533,active,28,14.158278700517958,24,2,0.7650692278183415,0.590992641477416,146,31,2,0.9349810932214272,72.00593494065086,0
user_0534,active,24,11.950767384096734,11,0,0.7575827003354161,0.6018994829346875,157,44,0,0.880114185365689,69.86387511534151,0
user_0535,active,19,8.95055780010045,21,0,0.6068068176288284,0.5755176111093778,337,58,1,0.814264914816444,70.15892868803853,0
user_0536,active,27,17.14267873252981,5,1,0.7514939723700103,0.7142169892391192,137,36,2,0.92185613384259,91.28767287344967,0
user_0537,active,19,19.344459795377333,20,1,0.7781356641477166,0.6811299221137307,211,43,0,0.7357035761182168,80.29403516167038,0
user_0538,active,27,17.88374713703709,5,0,0.805669445315288,0.8282367157296593,256,67,2,0.8825004302702153,72.52141671528,1
user_0539,active,18,11.797485570492995,17,1,0.7061269243454876,0.8866233757522177,227,30,0,0.9273988477777361,60.21643379243138,0
user_0540,active,17,16.156457342922007,26,2,0.813568603145042,0.8769485757873658,358,33,2,0.7644079996908822,75.74802859941009,0
user_0541,active,15,10.55770543176724,22,0,0.9345451015113073,0.5946861223379479,68,50,0,0.7139267090288113,64.52283300359623,1
user_0542,active,18,15.238945072208358,13,2,0.6363147202375498,0.618168814525506,86,36,1,0.7927434281480422,87.02532096655433,0
user_0543,active,15,18.748716266181376,13,2,0.6113361982215982,0.6343373948157264,243,41,2,0.784495387617459,84.69215086355908,0
user_0544,active,27,14.05403508865803,19,2,0.6031804622329257,0.7593190109195207,175,74,1,0.7199012692481264,84.74347114726979,0
user_0545,active,15,14.830477557553133,16,1,0.9240395810552311,0.7639973800541269,67,23,2,0.8795419868901284,64.35476603981627,0
user_0546,active,16,10.971579716857264,8,2,0.9383177773136375,0.6773756411344176,233,17,2,0.743255967437791,69.33702222683733,0
user_0547,active,27,8.619888285375692,8,2,0.7352006968009408,0.6413892768242883,214,57,1,0.7801833955778927,66.72902714638322,0
user_0548,active,26,14.168983049194225,6,1,0.7828738831117059,0.7564099430541419,46,29,2,0.8703205276331084,85.05946427396034,0
user_0549,active,21,13.952512712198997,6,1,0.7722322036225342,0.8945949606286918,208,54,2,0.707588451383251,89.53345022804072,0
user_0550,active,17,19.253909599820805,26,1,0.6416574565725993,0.5275711512538594,122,64,0,0.8550587122402801,79.06803798466345,0
user_0551,active,21,16.584369382746676,24,1,0.8661148774914482,0.7889645537854179,248,33,2,0.7348298705945115,90.31794607025368,0
user_0552,active,17,17.60165099302491,29,0,0.6238130599320844,0.6267616550882499,85,60,0,0.8944319775169483,90.04130286076003,0
user_0553,active,25,15.733820738247127,8,0,0.621316940132314,0.780626106241177,278,37,1,0.7823448173255189,84.26821384815983,0
user_0554,active,29,9.644633633937865,7,2,0.8856323235199914,0.8935625455588654,98,48,2,0.94684211807805,67.88063584755761,0
user_0555,active,26,14.37775095538185,14,0,0.7388762638951044,0.6724841939457316,157,70,2,0.8186087285367935,71.68218089744292,0
user_0556,active,21,10.089880308744757,14,1,0.8500608893600236,0.6778510631655619,60,31,0,0.8230004323580207,70.85823493106467,0
user_0557,active,18,11.873717521374203,22,0,0.7938928205270281,0.6191819725267462,74,28,1,0.8769051464351338,63.71748396559597,0
user_0558,active,16,18.79691694090646,24,0,0.7535271564525945,0.515502774221673,101,52,0,0.8616018438070222,76.04272177992071,0
user_0559,active,21,17.884956655409606,26,0,0.9031642981041603,0.6996745803733322,349,30,2,0.7333540838808017,84.20751906906614,0
user_0560,active,15,9.238599786547995,10,2,0.7709898632540899,0.709678508425323,198,30,2,0.927666248845972,75.24852231428017,0
user_0561,active,18,15.512656507769616,17,2,0.6769516847291419,0.6779357437362118,76,55,0,0.9357456960177839,81.36316209235922,0
user_0562,active,24,14.08399544172017,23,0,0.9263218495717987,0.8432827163908119,208,62,1,0.7658878698741944,69.76956647709943,0
user_0563,active,15,19.97839889198741,15,2,0.6780534382368065,0.6631583749486187,131,60,1,0.7163191893916159,88.76437629635159,0
user_0564,active,15,14.170724135191731,7,2,0.6892827014913327,0.8071505454534846,72,52,2,0.7531660716278357,63.39563763829813,1
user_0565,active,27,13.512123867127476,9,0,0.749413154738156,0.6876099758871534,218,57,1,0.7687925281220169,73.9286121233265,0
user_0566,active,29,19.670818827796843,21,2,0.7672535742195975,0.6421135896947691,218,49,0,0.8748835644038809,70.74258755434315,1
user_0567,active,19,9.503014773154495,20,0,0.6041712940423847,0.5558769490411755,76,49,0,0.8122594400924904,76.07562908745759,1
user_0568,active,20,16.84191746901805,10,1,0.9281815112158072,0.6407719082927107,126,26,1,0.7254696910348891,91.8892175487185,0
user_0569,active,22,8.585195825757685,18,2,0.8211580557364098,0.7108200625970255,294,36,1,0.8891616373380997,80.38522769109036,0
user_0570,active,18,10.273321198008833,9,1,0.9317286231050599,0.6586362297545318,122,33,1,0.7122511612428184,80.0469596840431,0
user_0571,active,15,14.496351660753584,29,2,0.948171234100867,0.8866235674220573,58,63,2,0.9095999095230475,85.0467250940125,0
user_0572,active,24,10.470583858139854,8,0,0.6441385495875187,0.5519428053671525,54,32,0,0.8549369636228914,62.70940431946627,0
user_0573,active,23,9.267804145387169,7,1,0.8025647667259997,0.7473140084054879,95,40,2,0.9022987009141853,83.54910914721505,0
